stage,pulse_label,timestamp_ms,Id_ref,Iq_ref,Id,Iq,Vd,Vq,vbus,speed,foc_state,fault_flags,app_fault_code
S1_Kp0.30_Ki300,+0.10A,12103163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103170,0.0,0.0,-0.074,0.052,0.001,6.88,11.92,68.88,4,0,0
S1_Kp0.30_Ki300,+0.10A,12103178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103190,0.0,0.0,-0.085,-0.08,0.001,6.88,11.92,68.91,4,0,0
S1_Kp0.30_Ki300,+0.10A,12103198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103210,0.0,0.0,0.1,0.072,-0.002,6.88,11.92,68.88,4,0,0
S1_Kp0.30_Ki300,+0.10A,12103218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103230,0.0,0.0,0.011,0.091,-0.001,6.898,11.95,68.91,4,0,0
S1_Kp0.30_Ki300,+0.10A,12103238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103250,0.0,0.0,0.017,0.044,-0.0,6.88,11.92,68.88,4,0,0
S1_Kp0.30_Ki300,+0.10A,12103258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103270,0.0,0.0,-0.02,0.122,-0.0,6.898,11.95,68.88,4,0,0
S1_Kp0.30_Ki300,+0.10A,12103278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103290,0.0,0.0,0.054,0.169,-0.001,6.861,11.88,68.91,4,0,0
S1_Kp0.30_Ki300,+0.10A,12103298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,+0.10A,12103308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12103948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12103950,0.0,0.0,-0.088,0.039,0.002,6.87,11.92,68.88,4,0,0
S1_Kp0.30_Ki300,-0.10A,12103958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12103963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12103968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12103970,0.0,-0.1,0.007,0.025,-0.0,6.88,11.92,68.91,4,0,0
S1_Kp0.30_Ki300,-0.10A,12103978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12103983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12103988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12103990,0.0,-0.1,-0.093,-0.002,0.001,6.861,11.88,68.88,4,0,0
S1_Kp0.30_Ki300,-0.10A,12103998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104010,0.0,-0.1,0.018,0.091,-0.001,6.87,11.9,68.91,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104030,0.0,-0.1,-0.01,0.158,-0.0,6.87,11.9,68.91,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104050,0.0,-0.1,0.007,-0.024,0.0,6.88,11.92,68.89,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104070,0.0,-0.1,0.121,0.082,-0.003,6.889,11.93,68.92,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104090,0.0,-0.1,0.02,0.018,-0.0,6.88,11.93,68.89,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104110,0.0,-0.1,-0.008,0.077,0.0,6.921,11.92,68.92,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104130,0.0,-0.1,-0.025,0.083,0.0,6.87,11.9,68.91,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104150,0.0,-0.1,-0.009,-0.08,0.001,6.898,11.95,68.91,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104170,0.0,-0.1,-0.074,0.014,0.001,6.861,11.88,68.94,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104190,0.0,-0.1,-0.107,-0.056,0.002,6.861,11.88,68.91,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104210,0.0,-0.1,-0.033,0.074,0.001,6.87,11.9,68.94,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104230,0.0,-0.1,-0.072,0.162,0.001,6.87,11.9,68.92,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104250,0.0,-0.1,0.024,0.135,-0.001,6.88,11.92,68.93,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104270,0.0,-0.1,-0.006,0.096,-0.001,6.88,11.92,68.96,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104290,0.0,-0.1,0.004,0.004,0.0,6.861,11.88,68.93,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104310,0.0,-0.1,-0.035,0.063,0.001,6.898,11.95,68.97,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104330,0.0,-0.1,0.093,-0.078,-0.001,6.898,11.95,68.94,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104350,0.0,-0.1,0.085,-0.032,-0.001,6.88,11.92,68.97,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104370,0.0,-0.1,-0.07,-0.008,0.001,6.88,11.92,68.97,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104390,0.0,-0.1,-0.078,-0.093,0.002,6.889,11.93,68.94,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104410,0.0,-0.1,0.008,0.007,-0.0,6.898,11.95,68.97,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104430,0.0,-0.1,-0.057,0.043,0.001,6.88,11.92,68.94,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104450,0.0,-0.1,0.041,0.042,-0.001,6.88,11.9,68.97,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104470,0.0,-0.1,-0.125,0.142,0.002,6.889,11.92,68.97,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104490,0.0,-0.1,0.042,0.076,-0.001,6.88,11.92,68.95,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104510,0.0,-0.1,0.03,0.108,-0.001,6.889,11.93,68.98,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104530,0.0,-0.1,-0.011,0.007,0.0,6.87,11.9,68.95,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104550,0.0,-0.1,0.167,0.009,-0.003,6.861,11.92,68.99,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104570,0.0,-0.1,0.009,0.006,-0.0,6.889,11.93,68.99,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104590,0.0,-0.1,-0.003,-0.012,0.0,6.88,11.95,68.96,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104610,0.0,-0.1,0.007,0.071,-0.0,6.88,11.92,68.99,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104630,0.0,-0.1,-0.079,0.035,0.002,6.861,11.88,69.03,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104650,0.0,-0.1,-0.062,0.054,0.001,6.861,11.9,69.06,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104670,0.0,-0.1,-0.067,-0.015,0.001,6.889,11.93,69.03,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104690,0.0,-0.1,-0.002,0.065,-0.0,6.898,11.95,69.03,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104710,0.0,-0.1,-0.008,0.127,-0.001,6.88,11.92,69.07,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104730,0.0,-0.1,0.044,-0.018,-0.001,6.88,11.92,69.04,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104750,0.0,-0.1,0.045,0.047,-0.001,6.88,11.92,69.07,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104770,0.0,-0.1,-0.01,0.007,0.0,6.88,11.92,69.04,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104790,0.0,-0.1,-0.011,0.064,0.0,6.861,11.88,69.04,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104810,0.0,-0.1,-0.032,-0.071,0.001,6.861,11.88,69.07,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104830,0.0,-0.1,0.039,-0.064,-0.0,6.88,11.92,69.04,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104850,0.0,-0.1,-0.025,0.018,0.0,6.88,11.92,69.07,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104870,0.0,-0.1,-0.078,-0.05,0.002,6.87,11.9,69.04,4,0,0
S1_Kp0.30_Ki300,-0.10A,12104878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
S1_Kp0.30_Ki300,-0.10A,12104888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
